pair_id,citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,citing_note_path,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path,cited_note_path,matched_reference_count,match_type_breakdown,matched_reference_evidence_json
10.1509_jmkr.40.1.101.19130__cites__10.1509_jmkr.37.2.227.18735,2003,10.1509/jmkr.40.1.101.19130,10.1509/jmkr.40.1.101.19130,Interdependence and Its Consequences in Distributor-Supplier Relationships: A Distributor Perspective through Response Surface Approach,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.101.19130.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.1.101.19130.json,2000,10.1509/jmkr.37.2.227.18735,10.1509/jmkr.37.2.227.18735,Control Mechanisms and the Relationship Life Cycle: Implications for Safeguarding Specific Investments and Developing Commitment,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.227.18735.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.2.227.18735.json,1,"{""doi"": 1}","[{""reference_index"": 15, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.2.227.18735"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.1.101.19130__cites__10.1509_jmkr.38.1.131.18832,2003,10.1509/jmkr.40.1.101.19130,10.1509/jmkr.40.1.101.19130,Interdependence and Its Consequences in Distributor-Supplier Relationships: A Distributor Perspective through Response Surface Approach,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.101.19130.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.1.101.19130.json,2001,10.1509/jmkr.38.1.131.18832,10.1509/jmkr.38.1.131.18832,"Satisfaction, Repurchase Intent, and Repurchase Behavior: Investigating the Moderating Effect of Customer Characteristics",data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.131.18832.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.1.131.18832.json,1,"{""doi"": 1}","[{""reference_index"": 22, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.1.131.18832"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.1.101.19130__cites__10.1509_jmkr.38.2.170.18841,2003,10.1509/jmkr.40.1.101.19130,10.1509/jmkr.40.1.101.19130,Interdependence and Its Consequences in Distributor-Supplier Relationships: A Distributor Perspective through Response Surface Approach,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.101.19130.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.1.101.19130.json,2001,10.1509/jmkr.38.2.170.18841,10.1509/jmkr.38.2.170.18841,In Search of Negative Customer Feedback: The Effect of Expecting to Evaluate on Satisfaction Evaluations,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.170.18841.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.2.170.18841.json,1,"{""doi"": 1}","[{""reference_index"": 24, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.2.170.18841"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.1.26.19131__cites__10.1509_jmkr.37.1.60.18718,2003,10.1509/jmkr.40.1.26.19131,10.1509/jmkr.40.1.26.19131,Incommensurate Resources: Not Just More of the Same,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.26.19131.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.1.26.19131.json,2000,10.1509/jmkr.37.1.60.18718,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.60.18718.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.1.60.18718.json,1,"{""doi"": 1}","[{""reference_index"": 6, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.1.60.18718"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.1.39.19126__cites__10.1509_jmkr.38.1.110.18830,2003,10.1509/jmkr.40.1.39.19126,10.1509/jmkr.40.1.39.19126,Determining the Appropriate Depth and Breadth of a Firm's Product Portfolio,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.39.19126.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.1.39.19126.json,2001,10.1509/jmkr.38.1.110.18830,10.1509/jmkr.38.1.110.18830,An Empirical Analysis of Firms' Product Line Decisions,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.110.18830.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.1.110.18830.json,1,"{""doi"": 1}","[{""reference_index"": 42, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.1.110.18830"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.115.19230__cites__10.1509_jmkr.37.2.259.18733,2003,10.1509/jmkr.40.2.115.19230,10.1509/jmkr.40.2.115.19230,A General Choice Model for Bundles with Multiple-Category Products: Application to Market Segmentation and Optimal Pricing for Bundles,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.115.19230.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.115.19230.json,2000,10.1509/jmkr.37.2.259.18733,10.1509/jmkr.37.2.259.18733,A Hierarchical Bayes Model for Assortment Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.259.18733.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.2.259.18733.json,1,"{""doi"": 1}","[{""reference_index"": 4, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.2.259.18733"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.115.19230__cites__10.1509_jmkr.39.2.228.19086,2003,10.1509/jmkr.40.2.115.19230,10.1509/jmkr.40.2.115.19230,A General Choice Model for Bundles with Multiple-Category Products: Application to Market Segmentation and Optimal Pricing for Bundles,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.115.19230.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.115.19230.json,2002,10.1509/jmkr.39.2.228.19086,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.228.19086.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.2.228.19086.json,1,"{""doi"": 1}","[{""reference_index"": 37, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.2.228.19086"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.131.19224__cites__10.1509_jmkr.37.3.363.18779,2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.131.19224.json,2000,10.1509/jmkr.37.3.363.18779,10.1509/jmkr.37.3.363.18779,Internet Recommendation Systems,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.363.18779.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.3.363.18779.json,1,"{""doi"": 1}","[{""reference_index"": 5, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.3.363.18779"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.161.19222__cites__10.1509_jmkr.37.2.203.18734,2003,10.1509/jmkr.40.2.161.19222,10.1509/jmkr.40.2.161.19222,The Reciprocal Effects of Brand Equity and Trivial Attributes,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.161.19222.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.161.19222.json,2000,10.1509/jmkr.37.2.203.18734,10.1509/jmkr.37.2.203.18734,Consumer Response to Negative Publicity: The Moderating Role of Commitment,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.203.18734.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.2.203.18734.json,1,"{""doi"": 1}","[{""reference_index"": 1, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.2.203.18734"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.161.19222__cites__10.1509_jmkr.37.2.215.18729,2003,10.1509/jmkr.40.2.161.19222,10.1509/jmkr.40.2.161.19222,The Reciprocal Effects of Brand Equity and Trivial Attributes,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.161.19222.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.161.19222.json,2000,10.1509/jmkr.37.2.215.18729,10.1509/jmkr.37.2.215.18729,Impact of Product-Harm Crises on Brand Equity: The Moderating Role of Consumer Expectations,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.215.18729.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.2.215.18729.json,1,"{""doi"": 1}","[{""reference_index"": 15, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.2.215.18729"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.210.19223__cites__10.1509_jmkr.37.2.227.18735,2003,10.1509/jmkr.40.2.210.19223,10.1509/jmkr.40.2.210.19223,Specific Investments in Marketing Relationships: Expropriation and Bonding Effects,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.210.19223.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.210.19223.json,2000,10.1509/jmkr.37.2.227.18735,10.1509/jmkr.37.2.227.18735,Control Mechanisms and the Relationship Life Cycle: Implications for Safeguarding Specific Investments and Developing Commitment,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.227.18735.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.2.227.18735.json,1,"{""doi"": 1}","[{""reference_index"": 56, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.2.227.18735"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.210.19223__cites__10.1509_jmkr.38.1.100.18835,2003,10.1509/jmkr.40.2.210.19223,10.1509/jmkr.40.2.210.19223,Specific Investments in Marketing Relationships: Expropriation and Bonding Effects,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.210.19223.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.210.19223.json,2001,10.1509/jmkr.38.1.100.18835,10.1509/jmkr.38.1.100.18835,Misleading Heuristics and Moderated Multiple Regression Models,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.100.18835.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.1.100.18835.json,1,"{""doi"": 1}","[{""reference_index"": 52, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.1.100.18835"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.225.19227__cites__10.1509_jmkr.39.1.99.18932,2003,10.1509/jmkr.40.2.225.19227,10.1509/jmkr.40.2.225.19227,Multicriterion Clusterwise Regression for Joint Segmentation Settings: An Application to Customer Value,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.225.19227.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.225.19227.json,2002,10.1509/jmkr.39.1.99.18932,10.1509/jmkr.39.1.99.18932,A Simulated Annealing Heuristic for a Bicriterion Partitioning Problem in Market Segmentation,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.99.18932.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.1.99.18932.json,1,"{""doi"": 1}","[{""reference_index"": 5, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.1.99.18932"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.37.4.410.18791,2003,10.1509/jmkr.40.2.235.19225,10.1509/jmkr.40.2.235.19225,A Comparison of Segment Retention Criteria for Finite Mixture Logit Models,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.235.19225.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.235.19225.json,2000,10.1509/jmkr.37.4.410.18791,10.1509/jmkr.37.4.410.18791,Parameter Bias from Unobserved Effects in the Multinomial Logit Model of Consumer Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.410.18791.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.4.410.18791.json,1,"{""doi"": 1}","[{""reference_index"": 1, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.4.410.18791"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.39.1.87.18936,2003,10.1509/jmkr.40.2.235.19225,10.1509/jmkr.40.2.235.19225,A Comparison of Segment Retention Criteria for Finite Mixture Logit Models,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.235.19225.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.235.19225.json,2002,10.1509/jmkr.39.1.87.18936,10.1509/jmkr.39.1.87.18936,"Hierarchical Bayes versus Finite Mixture Conjoint Analysis Models: A Comparison of Fit, Prediction, and Partworth Recovery",data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.87.18936.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.1.87.18936.json,1,"{""doi"": 1}","[{""reference_index"": 6, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.1.87.18936"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.39.4.479.19124,2003,10.1509/jmkr.40.2.235.19225,10.1509/jmkr.40.2.235.19225,A Comparison of Segment Retention Criteria for Finite Mixture Logit Models,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.235.19225.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.235.19225.json,2002,10.1509/jmkr.39.4.479.19124,10.1509/jmkr.39.4.479.19124,An Empirical Comparison of Logit Choice Models with Discrete versus Continuous Representations of Heterogeneity,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.479.19124.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.4.479.19124.json,1,"{""doi"": 1}","[{""reference_index"": 5, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.4.479.19124"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.37.3.363.18779,2003,10.1509/jmkr.40.3.249.19241,10.1509/jmkr.40.3.249.19241,A Model of Web Site Browsing Behavior Estimated on Clickstream Data,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.249.19241.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.249.19241.json,2000,10.1509/jmkr.37.3.363.18779,10.1509/jmkr.37.3.363.18779,Internet Recommendation Systems,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.3.363.18779.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.3.363.18779.json,1,"{""doi"": 1}","[{""reference_index"": 4, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.3.363.18779"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.40.2.131.19224,2003,10.1509/jmkr.40.3.249.19241,10.1509/jmkr.40.3.249.19241,A Model of Web Site Browsing Behavior Estimated on Clickstream Data,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.249.19241.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.249.19241.json,2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.131.19224.json,1,"{""doi"": 1}","[{""reference_index"": 5, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.40.2.131.19224"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105,2003,10.1509/jmkr.40.3.268.19234,10.1509/jmkr.40.3.268.19234,A Temporal Dynamic Model of Spousal Family Purchase-Decision Behavior,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.268.19234.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.268.19234.json,2002,10.1509/jmkr.39.3.336.19105,10.1509/jmkr.39.3.336.19105,Understanding the Role of Preference Revision and Concession in Group Decisions,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.336.19105.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.3.336.19105.json,1,"{""doi"": 1}","[{""reference_index"": 2, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.3.336.19105"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939,2003,10.1509/jmkr.40.3.282.19240,10.1509/jmkr.40.3.282.19240,Modeling Interdependent Consumer Preferences,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.282.19240.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.282.19240.json,2002,10.1509/jmkr.39.1.1.18939,10.1509/jmkr.39.1.1.18939,Using Multimarket Data to Predict Brand Performance in Markets for Which No or Poor Data Exist,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.1.18939.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.1.1.18939.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.1.1.18939"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.37.1.60.18718,2003,10.1509/jmkr.40.3.310.19238,10.1509/jmkr.40.3.310.19238,Measuring the Hedonic and Utilitarian Dimensions of Consumer Attitude,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.310.19238.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.310.19238.json,2000,10.1509/jmkr.37.1.60.18718,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.60.18718.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.1.60.18718.json,1,"{""doi"": 1}","[{""reference_index"": 13, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.1.60.18718"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910,2003,10.1509/jmkr.40.3.310.19238,10.1509/jmkr.40.3.310.19238,Measuring the Hedonic and Utilitarian Dimensions of Consumer Attitude,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.310.19238.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.310.19238.json,2001,10.1509/jmkr.38.4.415.18910,10.1509/jmkr.38.4.415.18910,Understanding What's in a Brand Rating: A Model for Assessing Brand and Attribute Effects and Their Relationship to Brand Equity,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.415.18910.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.4.415.18910.json,1,"{""doi"": 1}","[{""reference_index"": 14, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.4.415.18910"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.3.321.19233__cites__10.1509_jmkr.38.2.183.18849,2003,10.1509/jmkr.40.3.321.19233,10.1509/jmkr.40.3.321.19233,Multivariate Analysis of Multiple Response Data,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.321.19233.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.3.321.19233.json,2001,10.1509/jmkr.38.2.183.18849,10.1509/jmkr.38.2.183.18849,Choice Menus for Mass Customization: An Experimental Approach for Analyzing Customer Demand with an Application to a Web-Based Information Service,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.2.183.18849.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.2.183.18849.json,1,"{""doi"": 1}","[{""reference_index"": 33, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.2.183.18849"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.113.18717,2003,10.1509/jmkr.40.4.375.19385,10.1509/jmkr.40.4.375.19385,Understanding the Impact of Synergy in Multimedia Communications,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.375.19385.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.4.375.19385.json,2000,10.1509/jmkr.37.1.113.18717,10.1509/jmkr.37.1.113.18717,Controlling Measurement Errors in Models of Advertising Competition,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.113.18717.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.1.113.18717.json,1,"{""doi"": 1}","[{""reference_index"": 33, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.1.113.18717"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.88.18715,2003,10.1509/jmkr.40.4.375.19385,10.1509/jmkr.40.4.375.19385,Understanding the Impact of Synergy in Multimedia Communications,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.375.19385.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.4.375.19385.json,2000,10.1509/jmkr.37.1.88.18715,10.1509/jmkr.37.1.88.18715,A New Dimension Reduction Approach for Data-Rich Marketing Environments: Sliced Inverse Regression,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.88.18715.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.1.88.18715.json,1,"{""doi"": 1}","[{""reference_index"": 31, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.1.88.18715"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
