pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,triage_decision,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.39.4.479.19124,ok,resp_0b44ee366482fd020169dbf23acc648191ba32032a33667085,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.39.4.479.19124.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.2.235.19225__cites__10.1509_jmkr.39.4.479.19124.json,,2481,372,2853,
10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.37.3.363.18779,ok,resp_0529c01b7eaab2930169dbf23ac93c8191adf327533cf337b5,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.37.3.363.18779.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.37.3.363.18779.json,,2300,613,2913,
10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.40.2.131.19224,ok,resp_00c567511115089a0169dbf23ada28819181d11e3461f9289e,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.40.2.131.19224.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.249.19241__cites__10.1509_jmkr.40.2.131.19224.json,,2333,530,2863,
10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105,ok,resp_018ec213b4aea3a80169dbf23ad2148191b02c35a767ba65c2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105.json,,2318,410,2728,
10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939,ok,resp_0e232d02d8c4ec160169dbf23af6048191a31af6bce4bd8a40,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939.json,,2237,644,2881,
10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.37.1.60.18718,ok,resp_0b11a3c6195089170169dbf23c984481919346618dd4eb55dd,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.37.1.60.18718.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.37.1.60.18718.json,,2458,414,2872,
10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910,ok,resp_038f90088ad07f300169dbf23b09d881919e297821bc067e90,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910.json,,2498,598,3096,
10.1509_jmkr.40.3.321.19233__cites__10.1509_jmkr.38.2.183.18849,ok,resp_0281d0fbef663afa0169dbf23ae6a8819187193a582db367aa,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.3.321.19233__cites__10.1509_jmkr.38.2.183.18849.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.3.321.19233__cites__10.1509_jmkr.38.2.183.18849.json,,2449,536,2985,
10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.113.18717,ok,resp_0e6a9295a20b05b40169dbf23b16b88191849b561d0b788cb1,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.113.18717.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.113.18717.json,,2261,353,2614,
10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.88.18715,ok,resp_08bc01e72ab43f9e0169dbf23b0b588191b7a96854a627d5d5,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.88.18715.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.375.19385__cites__10.1509_jmkr.37.1.88.18715.json,,2325,522,2847,
10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782,ok,resp_053fcc0f402a0f250169dbf23af7708191941e83797401afba,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782.json,,2282,585,2867,
10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.39.4.408.19120,ok,resp_0dd91c7ad11fecc40169dbf23acd1c8191aec4d1e1e96d1dfe,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.39.4.408.19120.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.39.4.408.19120.json,,2301,589,2890,
10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.40.4.481.19386,ok,resp_029ad59316a78c1a0169dbf23acab88191a173e40fd38d01a5,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.40.4.481.19386.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.40.4.481.19386.json,,2256,376,2632,
10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836,ok,resp_0a08cb26bbeb91dc0169dbf23b09888191871b2861e0345a30,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836.json,,2372,412,2784,
10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.37.4.427.18796,ok,resp_03bc66786186d8760169dbf23b45088191b7e3b003f2fcf81a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.37.4.427.18796.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.37.4.427.18796.json,,2381,631,3012,
10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.2.155.19084,ok,resp_0eed4ea43fdf937b0169dbf23b083481918a71c754bad4cafb,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.2.155.19084.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.2.155.19084.json,,2304,313,2617,
10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.3.277.19108,ok,resp_0337fddcbef099e20169dbf23b291c8191ac64f7fe8e8cf0e9,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.3.277.19108.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.454.19383__cites__10.1509_jmkr.39.3.277.19108.json,,2360,448,2808,
10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869,ok,resp_00c0ad36058953c00169dbf23ad95c8191aa76925dfff8e630,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869.json,,2359,786,3145,
10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.37.3.383.18782,ok,resp_07df16c5f22476710169dbf23ad9148191a4f263d185ad3069,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.37.3.383.18782.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.37.3.383.18782.json,,2244,668,2912,
10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109,ok,resp_08c5c55a460cc6de0169dbf23add1c819192758fc8a7280d5f,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109.json,,2297,418,2715,
10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.4.421.19114,ok,resp_0d3ff6cf194b39550169dbf23b018c8191a70a91aa5fc51393,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.4.421.19114.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.4.421.19114.json,,2327,633,2960,
10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.40.4.481.19386,ok,resp_0aba271b082b9e6c0169dbf23b07088191aa33da27a224b878,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.40.4.481.19386.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.40.4.481.19386.json,,2087,503,2590,
10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.41.3.237.35990,ok,resp_06b60110178b887c0169dbf23b2be48191b9a35ca9936732c2,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.41.3.237.35990.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.1.25089__cites__10.1509_jmkr.41.3.237.35990.json,,2251,743,2994,
10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793,ok,resp_0d8c99ce7bd0410a0169dbf23adfa08191a3eb49a591d5a23b,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793.json,,2192,572,2764,
10.1509_jmkr.41.1.31.25086__cites__10.1509_jmkr.38.2.262.18848,ok,resp_030637fda542ec6f0169dbf23b458881919d4ea9734bff04da,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.31.25086__cites__10.1509_jmkr.38.2.262.18848.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.31.25086__cites__10.1509_jmkr.38.2.262.18848.json,,2220,369,2589,
10.1509_jmkr.41.1.59.25085__cites__10.1509_jmkr.40.1.26.19131,ok,resp_06226bf32fb9f23f0169dbf23b43f481919ac0441c52111686,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.59.25085__cites__10.1509_jmkr.40.1.26.19131.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.59.25085__cites__10.1509_jmkr.40.1.26.19131.json,,2433,326,2759,
10.1509_jmkr.41.1.7.25084__cites__10.1509_jmkr.38.2.262.18848,ok,resp_0658186eeb93a2bd0169dbf23b1ab48191be933e141db0866e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.7.25084__cites__10.1509_jmkr.38.2.262.18848.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.7.25084__cites__10.1509_jmkr.38.2.262.18848.json,,2262,486,2748,
10.1509_jmkr.41.1.73.25081__cites__10.1509_jmkr.38.1.131.18832,ok,resp_0e9234ae2dceb3e90169dbf23b0c088191b5297ba2177dcdbf,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.1.73.25081__cites__10.1509_jmkr.38.1.131.18832.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.1.73.25081__cites__10.1509_jmkr.38.1.131.18832.json,,2393,484,2877,
10.1509_jmkr.41.2.135.28670__cites__10.1509_jmkr.37.2.173.18738,ok,resp_01f43cc8819437e90169dbf23ad9488191be172212f13d53f7,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.135.28670__cites__10.1509_jmkr.37.2.173.18738.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.135.28670__cites__10.1509_jmkr.37.2.173.18738.json,,2329,428,2757,
10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.2.186.19082,ok,resp_01ced98559ded4110169dbf23b263881918a95378a88188a30,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.2.186.19082.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.2.186.19082.json,,2373,831,3204,
10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.4.440.19119,ok,resp_01556fed47033e4c0169dbf23b14d4819181da05b8cf0b420e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.4.440.19119.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.151.28665__cites__10.1509_jmkr.39.4.440.19119.json,,2321,367,2688,
10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717,ok,resp_0bd0be5bf009f0bf0169dbf23b15d88191b7f95214cde14c79,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717.json,,2244,616,2860,
10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.16.18723,ok,resp_026dbb7690d4942e0169dbf23af154819193a6eebfdfc1a0b2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.16.18723.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.16.18723.json,,2234,347,2581,
10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.3.383.18782,ok,resp_055eefc23ddb75ed0169dbf23b30148191ad539e347c93a015,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.3.383.18782.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.3.383.18782.json,,2231,588,2819,
10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.39.2.141.19090,ok,resp_0db615902b5e2b3d0169dbf23af3988191b61adffa1329921c,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.39.2.141.19090.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.39.2.141.19090.json,,2370,750,3120,
10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.40.4.481.19386,ok,resp_062e9bffbb243e500169dbf23afa888191a7f41cc6e95ca8c9,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.40.4.481.19386.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.184.28674__cites__10.1509_jmkr.40.4.481.19386.json,,2333,699,3032,
10.1509_jmkr.41.2.197.28667__cites__10.1509_jmkr.38.2.225.18838,ok,resp_00f19adbcfda6bc60169dbf23ad87c81918bd5baab90342497,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.197.28667__cites__10.1509_jmkr.38.2.225.18838.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.197.28667__cites__10.1509_jmkr.38.2.225.18838.json,,2361,446,2807,
10.1509_jmkr.41.2.215.28668__cites__10.1509_jmkr.39.1.18.18929,ok,resp_0411200a454ac1de0169dbf2855a8481918dcbebfc9149bde8,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.215.28668__cites__10.1509_jmkr.39.1.18.18929.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.215.28668__cites__10.1509_jmkr.39.1.18.18929.json,,2284,663,2947,
10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.37.4.410.18791,ok,resp_02f2ad8e872074020169dbf2858f3c81918b1198f8465a3076,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.37.4.410.18791.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.37.4.410.18791.json,,2346,506,2852,
10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.39.4.479.19124,ok,resp_01b0403f9e4873560169dbf28804a081919f3432421d63254e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.39.4.479.19124.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.2.226.28666__cites__10.1509_jmkr.39.4.479.19124.json,,2333,311,2644,
10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.37.1.60.18718,ok,resp_0e4830985eb60c0c0169dbf288e4b48191896d86dd8f60bdd3,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.37.1.60.18718.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.37.1.60.18718.json,,2472,441,2913,
