citing_official_year,citing_resolved_doi,citing_title,cited_official_year,cited_resolved_doi,cited_title,matched_reference_count,match_type_breakdown
2004,10.1509/jmkr.41.4.382.47013,When Absence Begets Inference in Conjoint Analysis,2004,10.1509/jmkr.41.4.369.47018,A Learning-Based Model for Imputing Missing Levels in Partial Conjoint Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.388.47007,Comments on Conjoint Analysis with Partial Profiles,2004,10.1509/jmkr.41.4.369.47018,A Learning-Based Model for Imputing Missing Levels in Partial Conjoint Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.390.47008,Design and Modeling in Conjoint Analysis with Partial Profiles,2004,10.1509/jmkr.41.4.369.47018,A Learning-Based Model for Imputing Missing Levels in Partial Conjoint Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.392.47020,Modeling Behavioral Regularities of Consumer Learning in Conjoint Analysis,2004,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.392.47020,Modeling Behavioral Regularities of Consumer Learning in Conjoint Analysis,2004,10.1509/jmkr.41.4.369.47018,A Learning-Based Model for Imputing Missing Levels in Partial Conjoint Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.392.47020,Modeling Behavioral Regularities of Consumer Learning in Conjoint Analysis,2004,10.1509/jmkr.41.4.382.47013,When Absence Begets Inference in Conjoint Analysis,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.392.47020,Modeling Behavioral Regularities of Consumer Learning in Conjoint Analysis,2004,10.1509/jmkr.41.4.388.47007,Comments on Conjoint Analysis with Partial Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.392.47020,Modeling Behavioral Regularities of Consumer Learning in Conjoint Analysis,2004,10.1509/jmkr.41.4.390.47008,Design and Modeling in Conjoint Analysis with Partial Profiles,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.397.47019,Sticky Priors: The Perseverance of Identity Effects on Judgment,2001,10.1509/jmkr.38.2.216.18843,Social Dimensions of Consumer Distinctiveness: The Influence of Social Status on Group Identity and Advertising Persuasion,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.397.47019,Sticky Priors: The Perseverance of Identity Effects on Judgment,2001,10.1509/jmkr.38.3.336.18871,What We See Makes Us who We are: Priming Ethnic Self-Awareness and Advertising Response,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.397.47019,Sticky Priors: The Perseverance of Identity Effects on Judgment,2003,10.1509/jmkr.40.1.65.19129,Stickier Priors: The Effects of Nonanalytic versus Analytic Thinking in New Product Forecasting,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.423.47016,To Buy or Not to Buy: Response Mode Effects on Consumer Choice,2003,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.433.47011,Linking Customer Management Effort to Customer Profitability in Business Markets,2001,10.1509/jmkr.38.3.281.18863,Managing Customer-Initiated Contacts with Manufacturers: The Impact on Share of Category Requirements and Word-of-Mouth Behavior,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.433.47011,Linking Customer Management Effort to Customer Profitability in Business Markets,2002,10.1509/jmkr.39.4.469.19117,Informants in Organizational Marketing Research: Why Use Multiple Informants and how to Aggregate Responses,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.448.47017,Analyzing Brand Competition across Subcategories,2002,10.1509/jmkr.39.3.379.19109,The Asymmetric Share Effect: An Empirical Generalization on Cross-Price Effects,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.448.47017,Analyzing Brand Competition across Subcategories,2003,10.1509/jmkr.40.2.131.19224,E-Customization,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.457.47014,Incidental Prices and Their Effect on Willingness to Pay,2002,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,1,"{""doi"": 1}"
2004,10.1509/jmkr.41.4.479.47015,Vertical Marketing Systems for Complex Products: A Triadic Perspective,2003,10.1509/jmkr.40.3.335.19239,Buying Modular Systems in Technology-Intensive Markets,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.250,What Has Marketing Learned from Richard Johnson?,2005,10.1509/jmkr.2005.42.3.243,A Career between Theory and Practice,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.250,What Has Marketing Learned from Richard Johnson?,2003,10.1509/jmkr.40.1.1.19125,"The <i>Journal of Marketing Research:</i> Its Initiation, Growth, and Knowledge Dissemination",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.254,Theory and Practice Go Hand in Hand: A Tribute to Richard Johnson's Contributions to Marketing Research Methodology,2005,10.1509/jmkr.2005.42.3.243,A Career between Theory and Practice,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.255,In Favor of Closer Ties,2005,10.1509/jmkr.2005.42.3.250,What Has Marketing Learned from Richard Johnson?,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.255,In Favor of Closer Ties,2005,10.1509/jmkr.2005.42.3.254,Theory and Practice Go Hand in Hand: A Tribute to Richard Johnson's Contributions to Marketing Research Methodology,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.266,Willful Ignorance in the Request for Product Attribute Information,2001,10.1509/jmkr.38.1.100.18835,Misleading Heuristics and Moderated Multiple Regression Models,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.266,Willful Ignorance in the Request for Product Attribute Information,2004,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.278,Temporal Differences in the Role of Marketing Communication in New Product Categories,2000,10.1509/jmkr.37.2.139.18728,The Evolution of Brand Preferences and Choice Behaviors of Consumers New to a Market,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.291,Cultural Differences in Consumer Impatience,2003,10.1509/jmkr.40.4.468.19391,The Differential Interaction of Auditory and Visual Advertising Elements with Chinese and English,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.313,When Two Rights Make a Wrong: Searching Too Much in Ordered Environments,2000,10.1509/jmkr.37.3.363.18779,Internet Recommendation Systems,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.313,When Two Rights Make a Wrong: Searching Too Much in Ordered Environments,2003,10.1509/jmkr.40.2.131.19224,E-Customization,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.323,Direct-to-Consumer Advertising and Drug Therapy Compliance,2004,10.1509/jmkr.41.3.324.35987,Determinants of Product-Use Compliance Behavior,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.346,Strategic Fit in Industrial Alliances: An Empirical Test of Governance Value Analysis,2001,10.1509/jmkr.38.1.86.18827,“Pie Sharing” in Complex Collaboration Contexts,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.358,The Impact of the Prechoice Process on Product Returns,2001,10.1509/jmkr.38.2.157.18847,Remote Purchase Environments: The Influence of Return Policy Leniency on Two-Stage Decision Processes,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.368,Estimating a Stockkeeping-Unit-Level Brand Choice Model that Combines Household Panel Data and Store Data,2002,10.1509/jmkr.39.2.141.19090,Investigating Category Pricing Behavior at a Retail Chain,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.368,Estimating a Stockkeeping-Unit-Level Brand Choice Model that Combines Household Panel Data and Store Data,2003,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.368,Estimating a Stockkeeping-Unit-Level Brand Choice Model that Combines Household Panel Data and Store Data,2004,10.1509/jmkr.41.3.351.35988,The Recoverability of Segmentation Structure from Store-Level Aggregate Data,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.368,Estimating a Stockkeeping-Unit-Level Brand Choice Model that Combines Household Panel Data and Store Data,2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.3.368,Estimating a Stockkeeping-Unit-Level Brand Choice Model that Combines Household Panel Data and Store Data,2005,10.1509/jmkr.42.1.83.56959,"Retailer, Manufacturers, and Individual Consumers: Modeling the Supply Side in the Ketchup Marketplace",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.394,Placebo: From Pain and Analgesia to Preferences and Products,2005,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.399,"Price, Placebo, and the Brain",2005,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.401,The Quality of Price as a Quality Cue,2005,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.406,The Placebo Effect in Marketing: Sometimes you Just Have to Want it to Work,2005,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.406,The Placebo Effect in Marketing: Sometimes you Just Have to Want it to Work,2005,10.1509/jmkr.2005.42.4.399,"Price, Placebo, and the Brain",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.410,Ruminating about Placebo Effects of Marketing Actions,2005,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.410,Ruminating about Placebo Effects of Marketing Actions,2005,10.1509/jmkr.2005.42.4.394,Placebo: From Pain and Analgesia to Preferences and Products,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.410,Ruminating about Placebo Effects of Marketing Actions,2005,10.1509/jmkr.2005.42.4.399,"Price, Placebo, and the Brain",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.410,Ruminating about Placebo Effects of Marketing Actions,2005,10.1509/jmkr.2005.42.4.401,The Quality of Price as a Quality Cue,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.410,Ruminating about Placebo Effects of Marketing Actions,2005,10.1509/jmkr.2005.42.4.406,The Placebo Effect in Marketing: Sometimes you Just Have to Want it to Work,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2000,10.1509/jmkr.37.3.383.18782,The Estimation of Pre- and Postpromotion Dips with Store-Level Scanner Data,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2002,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2003,10.1509/jmkr.40.4.454.19383,The Idiosyncratic Fit Heuristic: Effort Advantage as a Determinant of Consumer Response to Loyalty Programs,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2003,10.1509/jmkr.40.4.481.19386,"Is 75% of the Sales Promotion Bump Due to Brand Switching? No, Only 33% Is",1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2004,10.1509/jmkr.41.3.339.35992,The Determinants of Pre- and Postpromotion Dips in Sales of Frequently Purchased Goods,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.443,Decomposing the Promotional Revenue Bump for Loyalty Program Members versus Nonmembers,2005,10.1509/jmkr.42.1.4.56891,On the Use of Econometric Models for Policy Simulation in Marketing,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.458,Two Roads to Updating Brand Personality Impressions: Trait versus Evaluative Inferencing,2002,10.1509/jmkr.39.1.18.18929,Search and Alignment in Judgment Revision: Implications for Brand Positioning,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.470,"An Integrated Model for Bidding Behavior in Internet Auctions: Whether, Who, When, and how Much",2004,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.495,Does Loving a Brand Mean Loving Its Products? the Role of Brand-Elicited Affect in Brand Extension Evaluations,2001,10.1509/jmkr.38.3.326.18864,Threats to the External Validity of Brand Extension Research,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.495,Does Loving a Brand Mean Loving Its Products? the Role of Brand-Elicited Affect in Brand Extension Evaluations,2001,10.1509/jmkr.38.4.494.18901,Do We Really Know how Consumers Evaluate Brand Extensions? Empirical Generalizations Based on Secondary Analysis of Eight Studies,1,"{""doi"": 1}"
2005,10.1509/jmkr.2005.42.4.516,An Empirical Analysis of Price Discrimination Mechanisms and Retailer Profitability,2002,10.1509/jmkr.39.2.141.19090,Investigating Category Pricing Behavior at a Retail Chain,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.1.56893,Econometric Models for Marketing Decisions,2004,10.1509/jmkr.41.1.1.25089,Journal of Marketing Research: 2 Ps,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.1.56893,Econometric Models for Marketing Decisions,2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.1.56893,Econometric Models for Marketing Decisions,2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.1.56893,Econometric Models for Marketing Decisions,2005,10.1509/jmkr.42.1.4.56891,On the Use of Econometric Models for Policy Simulation in Marketing,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.1.56893,Econometric Models for Marketing Decisions,2005,10.1509/jmkr.42.1.83.56959,"Retailer, Manufacturers, and Individual Consumers: Modeling the Supply Side in the Ketchup Marketplace",1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2000,10.1509/jmkr.37.3.383.18782,The Estimation of Pre- and Postpromotion Dips with Store-Level Scanner Data,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2001,10.1509/jmkr.38.4.501.18907,Marketing-Mix Variables and the Diffusion of Successive Generations of a Technological Innovation,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2002,10.1509/jmkr.39.4.421.19114,"The Long-Term Effects of Price Promotions on Category Incidence, Brand Choice, and Purchase Quantity",1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2003,10.1509/jmkr.40.4.375.19385,Understanding the Impact of Synergy in Multimedia Communications,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2003,10.1509/jmkr.40.4.389.19392,Measuring the Impact of Promotions on Brand Switching When Consumers Are Forward Looking,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2004,10.1509/jmkr.41.2.166.28669,The Dynamic Effect of Innovation on Market Structure,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2005,10.1509/jmkr.42.1.4.56891,On the Use of Econometric Models for Policy Simulation in Marketing,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,2005,10.1509/jmkr.42.2.141.62296,New Empirical Generalizations on the Determinants of Price Elasticity,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,2004,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,2005,10.1509/jmkr.42.1.4.56891,On the Use of Econometric Models for Policy Simulation in Marketing,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,2005,10.1509/jmkr.42.1.83.56959,"Retailer, Manufacturers, and Individual Consumers: Modeling the Supply Side in the Ketchup Marketplace",1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.27.56885,"Diagnostics, Expectations, and Endogeneity",2004,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.27.56885,"Diagnostics, Expectations, and Endogeneity",2005,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.27.56885,"Diagnostics, Expectations, and Endogeneity",2005,10.1509/jmkr.42.1.22.56887,Structural Modeling and Policy Simulation,1,"{""doi"": 1}"
2005,10.1509/jmkr.42.1.27.56885,"Diagnostics, Expectations, and Endogeneity",2005,10.1509/jmkr.42.1.4.56891,On the Use of Econometric Models for Policy Simulation in Marketing,1,"{""doi"": 1}"
