citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,reference_index,match_type,ref_doi,ref_article_title,ref_unstructured,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path
2013,10.1509/jmr.11.0487,10.1509/jmr.11.0487,Marketing Channels in Foreign Markets: Control Mechanisms and the Moderating Role of Multinational Corporation Headquarters–Subsidiary Relationship,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0487.pdf,82,doi,10.1509/jmkr.41.4.479.47015,,,2004,10.1509/jmkr.41.4.479.47015,10.1509/jmkr.41.4.479.47015,Vertical Marketing Systems for Complex Products: A Triadic Perspective,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.479.47015.pdf
2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf,4,doi,10.1509/jmkr.40.2.131.19224,,,2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf
2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf,5,doi,10.1509/jmr.10.0444,,,2012,10.1509/jmr.10.0444,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0444.pdf
2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf,17,doi,10.1509/jmkr.48.2.207,,,2011,10.1509/jmkr.48.2.207,10.1509/jmkr.48.2.207,Advertising Bans and the Substitutability of Online and Offline Advertising,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.2.207.pdf
2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf,37,doi,10.1509/jmkr.43.1.98,,,2006,10.1509/jmkr.43.1.98,10.1509/jmkr.43.1.98,The Effect of Banner Advertising on Internet Purchasing,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.1.98.pdf
2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf,40,doi,10.1509/jmkr.48.1.87,,,2011,10.1509/jmkr.48.1.087,10.1509/jmkr.48.1.87,From Generic to Branded: A Model of Spillover in Paid Search Advertising,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.087.pdf
2013,10.1509/jmr.11.0508,10.1509/jmr.11.0508,Improving Prelaunch Diffusion Forecasts: Using Synthetic Networks as Simulated Priors,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0508.pdf,7,doi,10.1509/jmr.10.0353,,,2012,10.1509/jmr.10.0353,10.1509/jmr.10.0353,What Makes Online Content Viral?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0353.pdf
2013,10.1509/jmr.11.0508,10.1509/jmr.11.0508,Improving Prelaunch Diffusion Forecasts: Using Synthetic Networks as Simulated Priors,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0508.pdf,62,doi,10.1509/jmkr.47.4.643,,,2010,10.1509/jmkr.47.4.643,10.1509/jmkr.47.4.643,Determining Influential Users in Internet Social Networks,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.643.pdf
2013,10.1509/jmr.11.0538,10.1509/jmr.11.0538,"Advertising in a Competitive Market: The Role of Product Standards, Customer Learning, and Switching Costs",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0538.pdf,4,doi,10.1509/jmkr.47.2.229,,,2010,10.1509/jmkr.47.2.229,10.1509/jmkr.47.2.229,How Sales Taxes Affect Customer and Firm Behavior: The Role of Search on the Internet,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.2.229.pdf
2013,10.1509/jmr.11.0538,10.1509/jmr.11.0538,"Advertising in a Competitive Market: The Role of Product Standards, Customer Learning, and Switching Costs",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0538.pdf,18,doi,10.1509/jmkr.44.1.114,,,2007,10.1509/jmkr.44.1.114,10.1509/jmkr.44.1.114,"The Defensive Consumer: Advertising Deception, Defensive Processing, and Distrust",data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.1.114.pdf
2013,10.1509/jmr.11.0538,10.1509/jmr.11.0538,"Advertising in a Competitive Market: The Role of Product Standards, Customer Learning, and Switching Costs",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0538.pdf,29,doi,10.1509/jmkr.46.4.467,,,2009,10.1509/jmkr.46.4.467,10.1509/jmkr.46.4.467,Perception Spillovers across Competing Brands: A Disaggregate Model of how and When,data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.4.467.pdf
2013,10.1509/jmr.11.0538,10.1509/jmr.11.0538,"Advertising in a Competitive Market: The Role of Product Standards, Customer Learning, and Switching Costs",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0538.pdf,39,doi,10.1509/jmkr.43.3.366,,,2006,10.1509/jmkr.43.3.366,10.1509/jmkr.43.3.366,"When Will a Brand Scandal Spill Over, and how Should Competitors Respond?",data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.366.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,6,doi,10.1509/jmkr.45.4.462,,,2008,10.1509/jmkr.45.4.462,10.1509/jmkr.45.4.462,Anytime versus Only: Mind-Sets Moderate the Effect of Expansive versus Restrictive Frames on Promotion Evaluation,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.4.462.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,18,doi,10.1509/jmkr.37.2.139.18728,,,2000,10.1509/jmkr.37.2.139.18728,10.1509/jmkr.37.2.139.18728,The Evolution of Brand Preferences and Choice Behaviors of Consumers New to a Market,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.139.18728.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,22,doi,10.1509/jmkr.38.1.100.18835,,,2001,10.1509/jmkr.38.1.100.18835,10.1509/jmkr.38.1.100.18835,Misleading Heuristics and Moderated Multiple Regression Models,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.100.18835.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,29,doi,10.1509/jmkr.47.6.1090,,,2010,10.1509/jmkr.47.6.1090,10.1509/jmkr.47.6.1090,Price-Framing Effects on the Purchase of Hedonic and Utilitarian Bundles,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1090.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,35,doi,10.1509/jmkr.45.6.731,,,2008,10.1509/jmkr.45.6.731,10.1509/jmkr.45.6.731,"Circles, Squares, and Choice: The Effect of Shape Arrays on Uniqueness and Variety Seeking",data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.6.731.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,44,doi,10.1509/jmkr.48.3.532,,,2011,10.1509/jmkr.48.3.532,10.1509/jmkr.48.3.532,"Positive Affect, Intertemporal Choice, and Levels of Thinking: Increasing Consumers' Willingness to Wait",data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.532.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,45,doi,10.1509/jmkr.47.3.542,,,2010,10.1509/jmkr.47.3.542,10.1509/jmkr.47.3.542,The Effect of Sales Promotions on the Size and Composition of the Shopping Basket: Regulatory Compatibility from Framing and Temporal Restrictions,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.542.pdf
2013,10.1509/jmr.12.0011,10.1509/jmr.12.0011,How Variety-Seeking versus Inertial Tendency Influences the Effectiveness of Immediate versus Delayed Promotions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0011.pdf,57,doi,10.1509/jmkr.47.4.659,,,2010,10.1509/jmkr.47.4.659,10.1509/jmkr.47.4.659,"Categories Create Mind-Sets: The Effect of Exposure to Broad versus Narrow Categorizations on Subsequent, Unrelated Decisions",data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.659.pdf
2013,10.1509/jmr.12.0026,10.1509/jmr.12.0026,The Impact of Sampling and Network Topology on the Estimation of Social Intercorrelations,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0026.pdf,2,doi,10.1509/jmr.10.0029,,,2012,10.1509/jmr.10.0029,10.1509/jmr.10.0029,Spatiotemporal Allocation of Advertising Budgets,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0029.pdf
2013,10.1509/jmr.12.0026,10.1509/jmr.12.0026,The Impact of Sampling and Network Topology on the Estimation of Social Intercorrelations,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0026.pdf,8,doi,10.1509/jmkr.39.1.1.18939,,,2002,10.1509/jmkr.39.1.1.18939,10.1509/jmkr.39.1.1.18939,Using Multimarket Data to Predict Brand Performance in Markets for Which No or Poor Data Exist,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.1.18939.pdf
2013,10.1509/jmr.12.0026,10.1509/jmr.12.0026,The Impact of Sampling and Network Topology on the Estimation of Social Intercorrelations,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0026.pdf,31,doi,10.1509/jmkr.47.5.883,,,2010,10.1509/jmkr.47.5.883,10.1509/jmkr.47.5.883,Asymmetric Social Interactions in Physician Prescription Behavior: The Role of Opinion Leaders,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.883.pdf
2013,10.1509/jmr.12.0026,10.1509/jmr.12.0026,The Impact of Sampling and Network Topology on the Estimation of Social Intercorrelations,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0026.pdf,41,doi,10.1509/jmkr.40.3.282.19240,,,2003,10.1509/jmkr.40.3.282.19240,10.1509/jmkr.40.3.282.19240,Modeling Interdependent Consumer Preferences,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.282.19240.pdf
2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf,4,doi,10.1509/jmr.11.0136,,,2012,10.1509/jmr.11.0136,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0136.pdf
2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf,9,doi,10.1509/jmkr.48.5.869,,,2011,10.1509/jmkr.48.5.869,10.1509/jmkr.48.5.869,What Drives Immediate and Ongoing Word of Mouth?,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.5.869.pdf
2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf,13,doi,10.1509/jmkr.47.3.553,,,2010,10.1509/jmkr.47.3.553,10.1509/jmkr.47.3.553,The Effect of Need for Uniqueness on Word of Mouth,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.553.pdf
2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf,14,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf,74,doi,10.1509/jmkr.45.4.425,,,2008,10.1509/jmkr.45.4.425,10.1509/jmkr.45.4.425,"Listening to Strangers: Whose Responses are Valuable, how Valuable are They, and Why?",data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.4.425.pdf
2013,10.1509/jmr.12.0065,10.1509/jmr.12.0065,Deconstructing the “First Moment of Truth”: Understanding Unplanned Consideration and Purchase Conversion Using In-Store Video Tracking,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0065.pdf,10,doi,10.1509/jmkr.44.3.370,,,2007,10.1509/jmkr.44.3.370,10.1509/jmkr.44.3.370,The Shopping Momentum Effect,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.370.pdf
2013,10.1509/jmr.12.0065,10.1509/jmr.12.0065,Deconstructing the “First Moment of Truth”: Understanding Unplanned Consideration and Purchase Conversion Using In-Store Video Tracking,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0065.pdf,16,doi,10.1509/jmkr.39.2.242.19081,,,2002,10.1509/jmkr.39.2.242.19081,10.1509/jmkr.39.2.242.19081,Pleasant Surprises: Consumer Response to Unexpected In-Store Coupons,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.242.19081.pdf
2013,10.1509/jmr.12.0065,10.1509/jmr.12.0065,Deconstructing the “First Moment of Truth”: Understanding Unplanned Consideration and Purchase Conversion Using In-Store Video Tracking,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0065.pdf,49,doi,10.1509/jmkr.46.5.669,,,2009,10.1509/jmkr.46.5.669,10.1509/jmkr.46.5.669,Sales Effects of Attention to Feature Advertisements: A Bayesian Mediation Analysis,data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.5.669.pdf
2013,10.1509/jmr.12.0065,10.1509/jmr.12.0065,Deconstructing the “First Moment of Truth”: Understanding Unplanned Consideration and Purchase Conversion Using In-Store Video Tracking,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0065.pdf,51,doi,10.1509/jmkr.47.5.945,,,2010,10.1509/jmkr.47.5.945,10.1509/jmkr.47.5.945,Power Distance Belief and Impulsive Buying,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.945.pdf
2013,10.1509/jmr.12.0118,10.1509/jmr.12.0118,Conservative When Crowded: Social Crowding and Consumer Choice,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0118.pdf,53,doi,10.1509/jmkr.44.2.297,,,2007,10.1509/jmkr.44.2.297,10.1509/jmkr.44.2.297,Understanding Impulsive Eaters' Choice Behaviors: The Motivational Influences of Regulatory Focus,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.297.pdf
2013,10.1509/jmr.12.0142,10.1509/jmr.12.0142,Observer Effects of Punishment in a Distribution Network,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0142.pdf,39,doi,10.1509/jmkr.44.3.425,,,2007,10.1509/jmkr.44.3.425,10.1509/jmkr.44.3.425,"Interfirm Monitoring, Social Contracts, and Relationship Outcomes",data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.425.pdf
2013,10.1509/jmr.12.0142,10.1509/jmr.12.0142,Observer Effects of Punishment in a Distribution Network,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0142.pdf,42,doi,10.1509/jmkr.38.1.45.18831,,,2001,10.1509/jmkr.38.1.45.18831,10.1509/jmkr.38.1.45.18831,Examining the Impact of Destructive Acts in Marketing Channel Relationships,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.45.18831.pdf
2013,10.1509/jmr.12.0142,10.1509/jmr.12.0142,Observer Effects of Punishment in a Distribution Network,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0142.pdf,49,doi,10.1509/jmr.09.0337,,,2012,10.1509/jmr.09.0337,10.1509/jmr.09.0337,"Contracts, Extracontractual Incentives, and <i>Ex Post</i> Behavior in Franchise Channel Relationships",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0337.pdf
2013,10.1509/jmr.12.0188,10.1509/jmr.12.0188,The Impact of Brand Rating Dispersion on Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0188.pdf,2,doi,10.1509/jmkr.38.4.485.18905,,,2001,10.1509/jmkr.38.4.485.18905,10.1509/jmkr.38.4.485.18905,The Value Relevance of Brand Attitude in High-Technology Markets,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.485.18905.pdf
2013,10.1509/jmr.12.0188,10.1509/jmr.12.0188,The Impact of Brand Rating Dispersion on Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0188.pdf,13,doi,10.1509/jmkr.44.1.153,,,2007,10.1509/jmkr.44.1.153,10.1509/jmkr.44.1.153,Satisfaction Strength and Customer Loyalty,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.1.153.pdf
2013,10.1509/jmr.12.0188,10.1509/jmr.12.0188,The Impact of Brand Rating Dispersion on Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0188.pdf,16,doi,10.1509/jmkr.38.4.445.18909,,,2001,10.1509/jmkr.38.4.445.18909,10.1509/jmkr.38.4.445.18909,Understanding Reference-Price Shoppers: A Within- and Cross-Category Analysis,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.445.18909.pdf
2013,10.1509/jmr.12.0188,10.1509/jmr.12.0188,The Impact of Brand Rating Dispersion on Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0188.pdf,22,doi,10.1509/jmkr.47.4.612,,,2010,10.1509/jmkr.47.4.612,10.1509/jmkr.47.4.612,Customer Satisfaction Heterogeneity and Shareholder Value,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.612.pdf
2013,10.1509/jmr.12.0188,10.1509/jmr.12.0188,The Impact of Brand Rating Dispersion on Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0188.pdf,42,doi,10.1509/jmkr.47.6.1041,,,2010,10.1509/jmkr.47.6.1041,10.1509/jmkr.47.6.1041,"Customer Satisfaction, Analyst Stock Recommendations, and Firm Value",data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1041.pdf
2013,10.1509/jmr.12.0241,10.1509/jmr.12.0241,Comparing the Relative Effectiveness of Advertising Channels: A Case Study of a Multimedia Blitz Campaign,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0241.pdf,28,doi,10.1509/jmkr.43.1.98,,,2006,10.1509/jmkr.43.1.98,10.1509/jmkr.43.1.98,The Effect of Banner Advertising on Internet Purchasing,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.1.98.pdf
2013,10.1509/jmr.12.0241,10.1509/jmr.12.0241,Comparing the Relative Effectiveness of Advertising Channels: A Case Study of a Multimedia Blitz Campaign,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0241.pdf,34,doi,10.1509/jmkr.40.4.375.19385,,,2003,10.1509/jmkr.40.4.375.19385,10.1509/jmkr.40.4.375.19385,Understanding the Impact of Synergy in Multimedia Communications,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.375.19385.pdf
2013,10.1509/jmr.12.0241,10.1509/jmr.12.0241,Comparing the Relative Effectiveness of Advertising Channels: A Case Study of a Multimedia Blitz Campaign,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0241.pdf,44,doi,10.1509/jmkr.48.3.457,,,2011,10.1509/jmkr.48.3.457,10.1509/jmkr.48.3.457,How Well Does Advertising Work? Generalizations from Meta-Analysis of Brand Advertising Elasticities,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.457.pdf
2013,10.1509/jmr.12.0241,10.1509/jmr.12.0241,Comparing the Relative Effectiveness of Advertising Channels: A Case Study of a Multimedia Blitz Campaign,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0241.pdf,47,doi,10.1509/jmkr.45.5.499,,,2008,10.1509/jmkr.45.5.499,10.1509/jmkr.45.5.499,Winners and Losers in a Major Price War,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.5.499.pdf
2013,10.1509/jmr.12.0278,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0278.pdf,43,doi,10.1509/jmkr.47.4.612,,,2010,10.1509/jmkr.47.4.612,10.1509/jmkr.47.4.612,Customer Satisfaction Heterogeneity and Shareholder Value,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.612.pdf
2013,10.1509/jmr.12.0278,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0278.pdf,74,doi,10.1509/jmkr.47.4.594,,,2010,10.1509/jmkr.47.4.594,10.1509/jmkr.47.4.594,The Theory and Practice of Myopic Management,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.594.pdf
2013,10.1509/jmr.12.0278,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0278.pdf,96,doi,10.1509/jmkr.44.3.468,,,2007,10.1509/jmkr.44.3.468,10.1509/jmkr.44.3.468,New Product Preannouncements and Shareholder Value: Don't Make Promises you Can't Keep,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.468.pdf
2013,10.1509/jmr.12.0278,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0278.pdf,103,doi,10.1509/jmkr.47.1.36,,,2010,10.1509/jmkr.47.1.36,10.1509/jmkr.47.1.36,Ties that Bind: The Impact of Multiple Types of Ties with a Customeron Sales Growth and Sales Volatility,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.36.pdf
2013,10.1509/jmr.12.0278,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0278.pdf,112,doi,10.1509/jmkr.48.2.255,,,2011,10.1509/jmkr.48.2.255,10.1509/jmkr.48.2.255,Consumer learning in a turbulent Market environment: Modeling Consumer Choice Dynamics after a Product-harm Crisis,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.2.255.pdf
2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf,9,doi,10.1509/jmkr.38.1.100.18835,,,2001,10.1509/jmkr.38.1.100.18835,10.1509/jmkr.38.1.100.18835,Misleading Heuristics and Moderated Multiple Regression Models,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.100.18835.pdf
2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf,10,doi,10.1509/jmkr.40.3.366.19237,,,2003,10.1509/jmkr.40.3.366.19237,10.1509/jmkr.40.3.366.19237,Negative Consequences of Dichotomizing Continuous Predictor Variables,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.366.19237.pdf
2013,10.1509/jmr.12.0430,10.1509/jmr.12.0430,Framing Influences Willingness to Pay but Not Willingness to Accept,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0430.pdf,5,doi,10.1509/jmkr.47.6.1070,,,2010,10.1509/jmkr.47.6.1070,10.1509/jmkr.47.6.1070,Can Uncertainty Improve Promotions?,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1070.pdf
