official_year,query_doi,resolved_doi,title,pdf_path,status,crossref_status,reference_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_query_doi,error,raw_json_path
2001,10.1509/jmkr.38.4.445.18909,10.1509/jmkr.38.4.445.18909,Understanding Reference-Price Shoppers: A Within- and Cross-Category Analysis,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.445.18909.pdf,ok,200,50,50,101,10.1509/jmkr.38.4.445.18909,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.445.18909.json
2001,10.1509/jmkr.38.4.458.18903,10.1509/jmkr.38.4.458.18903,The Moderating Role of Commitment on the Spillover Effect of Marketing Communications,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.458.18903.pdf,ok,200,45,45,311,10.1509/jmkr.38.4.458.18903,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.458.18903.json
2001,10.1509/jmkr.38.4.471.18912,10.1509/jmkr.38.4.471.18912,"The Differential Impact of Goal Congruency on Attitudes, Intentions, and the Transfer of Brand Equity",data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.471.18912.pdf,ok,200,45,45,151,10.1509/jmkr.38.4.471.18912,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.471.18912.json
2001,10.1509/jmkr.38.4.485.18905,10.1509/jmkr.38.4.485.18905,The Value Relevance of Brand Attitude in High-Technology Markets,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.485.18905.pdf,ok,200,27,27,248,10.1509/jmkr.38.4.485.18905,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.485.18905.json
2001,10.1509/jmkr.38.4.494.18901,10.1509/jmkr.38.4.494.18901,Do We Really Know how Consumers Evaluate Brand Extensions? Empirical Generalizations Based on Secondary Analysis of Eight Studies,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.494.18901.pdf,ok,200,34,34,276,10.1509/jmkr.38.4.494.18901,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.494.18901.json
2001,10.1509/jmkr.38.4.501.18907,10.1509/jmkr.38.4.501.18907,Marketing-Mix Variables and the Diffusion of Successive Generations of a Technological Innovation,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.501.18907.pdf,ok,200,29,29,147,10.1509/jmkr.38.4.501.18907,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.38.4.501.18907.json
2002,10.1509/jmkr.39.1.1.18939,10.1509/jmkr.39.1.1.18939,Using Multimarket Data to Predict Brand Performance in Markets for Which No or Poor Data Exist,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.1.18939.pdf,ok,200,17,17,56,10.1509/jmkr.39.1.1.18939,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.1.18939.json
2002,10.1509/jmkr.39.1.110.18928,10.1509/jmkr.39.1.110.18928,The Customer Orientation of Service Workers: Personality Trait Effects on Self-and Supervisor Performance Ratings,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.110.18928.pdf,ok,200,36,36,836,10.1509/jmkr.39.1.110.18928,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.110.18928.json
2002,10.1509/jmkr.39.1.120.18938,10.1509/jmkr.39.1.120.18938,Is the First to Market the First to Fail? Empirical Evidence for Industrial Goods Businesses,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.120.18938.pdf,ok,200,33,33,161,10.1509/jmkr.39.1.120.18938,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.120.18938.json
2002,10.1509/jmkr.39.1.129.18933,10.1509/jmkr.39.1.129.18933,Temporal Differentiation and the Market for Second Opinions,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.129.18933.pdf,ok,200,22,22,25,10.1509/jmkr.39.1.129.18933,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.129.18933.json
2002,10.1509/jmkr.39.1.18.18929,10.1509/jmkr.39.1.18.18929,Search and Alignment in Judgment Revision: Implications for Brand Positioning,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.18.18929.pdf,ok,200,30,30,96,10.1509/jmkr.39.1.18.18929,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.18.18929.json
2002,10.1509/jmkr.39.1.31.18937,10.1509/jmkr.39.1.31.18937,Extending Discrete Choice Models to Incorporate Attitudinal and Other Latent Variables,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.31.18937.pdf,ok,200,24,24,180,10.1509/jmkr.39.1.31.18937,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.31.18937.json
2002,10.1509/jmkr.39.1.47.18930,10.1509/jmkr.39.1.47.18930,The Influence and Value of Analogical Thinking during New Product Ideation,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.47.18930.pdf,ok,200,51,51,454,10.1509/jmkr.39.1.47.18930,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.47.18930.json
2002,10.1509/jmkr.39.1.61.18935,10.1509/jmkr.39.1.61.18935,The Field behind the Screen: Using Netnography for Marketing Research in Online Communities,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.61.18935.pdf,ok,200,58,58,2579,10.1509/jmkr.39.1.61.18935,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.61.18935.json
2002,10.1509/jmkr.39.1.73.18931,10.1509/jmkr.39.1.73.18931,A Multiple Ideal Point Model: Capturing Multiple Preference Effects from within an Ideal Point Framework,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.73.18931.pdf,ok,200,50,50,23,10.1509/jmkr.39.1.73.18931,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.73.18931.json
2002,10.1509/jmkr.39.1.87.18936,10.1509/jmkr.39.1.87.18936,"Hierarchical Bayes versus Finite Mixture Conjoint Analysis Models: A Comparison of Fit, Prediction, and Partworth Recovery",data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.87.18936.pdf,ok,200,22,22,133,10.1509/jmkr.39.1.87.18936,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.87.18936.json
2002,10.1509/jmkr.39.1.99.18932,10.1509/jmkr.39.1.99.18932,A Simulated Annealing Heuristic for a Bicriterion Partitioning Problem in Market Segmentation,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.99.18932.pdf,ok,200,43,43,44,10.1509/jmkr.39.1.99.18932,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.1.99.18932.json
2002,10.1509/jmkr.39.2.141.19090,10.1509/jmkr.39.2.141.19090,Investigating Category Pricing Behavior at a Retail Chain,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.141.19090.pdf,ok,200,42,42,152,10.1509/jmkr.39.2.141.19090,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.141.19090.json
2002,10.1509/jmkr.39.2.155.19084,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.155.19084.pdf,ok,200,55,55,598,10.1509/jmkr.39.2.155.19084,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.155.19084.json
2002,10.1509/jmkr.39.2.171.19089,10.1509/jmkr.39.2.171.19089,Developing Synergies between Promotions and Brands in Different Price-Quality Tiers,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.171.19089.pdf,ok,200,56,56,87,10.1509/jmkr.39.2.171.19089,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.171.19089.json
2002,10.1509/jmkr.39.2.186.19082,10.1509/jmkr.39.2.186.19082,Absence Makes the Mind Grow Sharper: Effects of Element Omission on Subsequent Recall,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.186.19082.pdf,ok,200,44,44,27,10.1509/jmkr.39.2.186.19082,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.186.19082.json
2002,10.1509/jmkr.39.2.202.19085,10.1509/jmkr.39.2.202.19085,Designing Loyalty-Building Programs for Packaged Goods Brands,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.202.19085.pdf,ok,200,28,28,132,10.1509/jmkr.39.2.202.19085,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.202.19085.json
2002,10.1509/jmkr.39.2.214.19080,10.1509/jmkr.39.2.214.19080,Optimal Design for Multinomial Choice Experiments,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.214.19080.pdf,ok,200,35,35,219,10.1509/jmkr.39.2.214.19080,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.214.19080.json
2002,10.1509/jmkr.39.2.228.19086,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.228.19086.pdf,ok,200,40,40,557,10.1509/jmkr.39.2.228.19086,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.228.19086.json
2002,10.1509/jmkr.39.2.242.19081,10.1509/jmkr.39.2.242.19081,Pleasant Surprises: Consumer Response to Unexpected In-Store Coupons,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.242.19081.pdf,ok,200,28,28,272,10.1509/jmkr.39.2.242.19081,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.242.19081.json
2002,10.1509/jmkr.39.2.253.19087,10.1509/jmkr.39.2.253.19087,Bayesian Prediction in Hybrid Conjoint Analysis,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.253.19087.pdf,ok,200,24,24,34,10.1509/jmkr.39.2.253.19087,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.253.19087.json
2002,10.1509/jmkr.39.2.262.19083,10.1509/jmkr.39.2.262.19083,Audience Characteristics and Bundling: A Hedonic Analysis of Magazine Advertising Rates,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.262.19083.pdf,ok,200,30,30,30,10.1509/jmkr.39.2.262.19083,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.2.262.19083.json
2002,10.1509/jmkr.39.3.277.19108,10.1509/jmkr.39.3.277.19108,Do we care what others Get? A Behaviorist Approach to Targeted Promotions,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.277.19108.pdf,ok,200,39,39,199,10.1509/jmkr.39.3.277.19108,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.277.19108.json
2002,10.1509/jmkr.39.3.292.19103,10.1509/jmkr.39.3.292.19103,Price Competition under Stockpiling and Flexible Consumption,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.292.19103.pdf,ok,200,27,27,70,10.1509/jmkr.39.3.292.19103,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.292.19103.json
2002,10.1509/jmkr.39.3.304.19106,10.1509/jmkr.39.3.304.19106,The Effects of Temporal Consistency of Sales Promotions and Availability on Consumer Choice Behavior,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.304.19106.pdf,ok,200,36,36,59,10.1509/jmkr.39.3.304.19106,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.304.19106.json
2002,10.1509/jmkr.39.3.321.19111,10.1509/jmkr.39.3.321.19111,When Are Stockpiled Products Consumed Faster? A Convenience–Salience Framework of Postpurchase Consumption Incidence and Quantity,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.321.19111.pdf,ok,200,51,51,180,10.1509/jmkr.39.3.321.19111,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.321.19111.json
2002,10.1509/jmkr.39.3.336.19105,10.1509/jmkr.39.3.336.19105,Understanding the Role of Preference Revision and Concession in Group Decisions,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.336.19105.pdf,ok,200,46,46,53,10.1509/jmkr.39.3.336.19105,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.336.19105.json
2002,10.1509/jmkr.39.3.350.19112,10.1509/jmkr.39.3.350.19112,Whose Culture Matters? Near-Market Knowledge and Its Impact on Foreign Market Entry Timing,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.350.19112.pdf,ok,200,104,104,176,10.1509/jmkr.39.3.350.19112,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.350.19112.json
2002,10.1509/jmkr.39.3.366.19104,10.1509/jmkr.39.3.366.19104,Can Repeating a Brand Claim Lead to Memory Confusion? The Effects of Claim Similarity and Concurrent Repetition,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.366.19104.pdf,ok,200,46,46,40,10.1509/jmkr.39.3.366.19104,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.366.19104.json
2002,10.1509/jmkr.39.3.379.19109,10.1509/jmkr.39.3.379.19109,The Asymmetric Share Effect: An Empirical Generalization on Cross-Price Effects,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.3.379.19109.pdf,ok,200,28,28,30,10.1509/jmkr.39.3.379.19109,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.3.379.19109.json
2002,10.1509/jmkr.39.4.391.19118,10.1509/jmkr.39.4.391.19118,Assessing When Increased Media Weight of Real-World Advertisements Helps Sales,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.391.19118.pdf,ok,200,98,98,119,10.1509/jmkr.39.4.391.19118,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.391.19118.json
2002,10.1509/jmkr.39.4.408.19120,10.1509/jmkr.39.4.408.19120,An Empirical Investigation of the Spillover Effects of Advertising and Sales Promotions in Umbrella Branding,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.408.19120.pdf,ok,200,41,41,188,10.1509/jmkr.39.4.408.19120,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.408.19120.json
2002,10.1509/jmkr.39.4.421.19114,10.1509/jmkr.39.4.421.19114,"The Long-Term Effects of Price Promotions on Category Incidence, Brand Choice, and Purchase Quantity",data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.421.19114.pdf,ok,200,60,60,313,10.1509/jmkr.39.4.421.19114,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.421.19114.json
2002,10.1509/jmkr.39.4.440.19119,10.1509/jmkr.39.4.440.19119,Effects of Implicit Memory on Memory-Based versus Stimulus-Based Brand Choice,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.440.19119.pdf,ok,200,34,34,139,10.1509/jmkr.39.4.440.19119,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.440.19119.json
2002,10.1509/jmkr.39.4.455.19122,10.1509/jmkr.39.4.455.19122,The Role of Issue Valence and Issue Capability in Determining Effort Investment,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.455.19122.pdf,ok,200,56,56,47,10.1509/jmkr.39.4.455.19122,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.455.19122.json
2002,10.1509/jmkr.39.4.469.19117,10.1509/jmkr.39.4.469.19117,Informants in Organizational Marketing Research: Why Use Multiple Informants and how to Aggregate Responses,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.469.19117.pdf,ok,200,38,38,255,10.1509/jmkr.39.4.469.19117,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.469.19117.json
2002,10.1509/jmkr.39.4.479.19124,10.1509/jmkr.39.4.479.19124,An Empirical Comparison of Logit Choice Models with Discrete versus Continuous Representations of Heterogeneity,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.479.19124.pdf,ok,200,24,24,139,10.1509/jmkr.39.4.479.19124,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.479.19124.json
2002,10.1509/jmkr.39.4.488.19121,10.1509/jmkr.39.4.488.19121,Marketing the Unfamiliar: The Role of Context and Item-Specific Information in Electronic Agent Recommendations,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.488.19121.pdf,ok,200,27,27,83,10.1509/jmkr.39.4.488.19121,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.39.4.488.19121.json
2003,10.1509/jmkr.40.1.1.19125,10.1509/jmkr.40.1.1.19125,"The <i>Journal of Marketing Research:</i> Its Initiation, Growth, and Knowledge Dissemination",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.1.19125.pdf,ok,200,10,10,27,10.1509/jmkr.40.1.1.19125,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.1.19125.json
2003,10.1509/jmkr.40.1.10.19128,10.1509/jmkr.40.1.10.19128,Does it Make Sense to Use Scents to Enhance Brand Memory?,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.10.19128.pdf,ok,200,73,73,171,10.1509/jmkr.40.1.10.19128,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.10.19128.json
2003,10.1509/jmkr.40.1.101.19130,10.1509/jmkr.40.1.101.19130,Interdependence and Its Consequences in Distributor-Supplier Relationships: A Distributor Perspective through Response Surface Approach,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.101.19130.pdf,ok,200,31,31,67,10.1509/jmkr.40.1.101.19130,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.101.19130.json
2003,10.1509/jmkr.40.1.26.19131,10.1509/jmkr.40.1.26.19131,Incommensurate Resources: Not Just More of the Same,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.26.19131.pdf,ok,200,38,38,95,10.1509/jmkr.40.1.26.19131,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.26.19131.json
2003,10.1509/jmkr.40.1.39.19126,10.1509/jmkr.40.1.39.19126,Determining the Appropriate Depth and Breadth of a Firm's Product Portfolio,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.39.19126.pdf,ok,200,50,50,80,10.1509/jmkr.40.1.39.19126,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.39.19126.json
2003,10.1509/jmkr.40.1.54.19133,10.1509/jmkr.40.1.54.19133,"Affect, Framing, and Persuasion",data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.54.19133.pdf,ok,200,47,47,122,10.1509/jmkr.40.1.54.19133,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.54.19133.json
2003,10.1509/jmkr.40.1.65.19129,10.1509/jmkr.40.1.65.19129,Stickier Priors: The Effects of Nonanalytic versus Analytic Thinking in New Product Forecasting,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.65.19129.pdf,ok,200,61,61,34,10.1509/jmkr.40.1.65.19129,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.65.19129.json
2003,10.1509/jmkr.40.1.80.19134,10.1509/jmkr.40.1.80.19134,A Bargaining Theory of Distribution Channels,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.80.19134.pdf,ok,200,45,45,318,10.1509/jmkr.40.1.80.19134,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.1.80.19134.json
2003,10.1509/jmkr.40.2.115.19230,10.1509/jmkr.40.2.115.19230,A General Choice Model for Bundles with Multiple-Category Products: Application to Market Segmentation and Optimal Pricing for Bundles,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.115.19230.pdf,ok,200,39,39,100,10.1509/jmkr.40.2.115.19230,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.115.19230.json
2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf,ok,200,36,36,600,10.1509/jmkr.40.2.131.19224,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.131.19224.json
2003,10.1509/jmkr.40.2.146.19229,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.146.19229.pdf,ok,200,41,41,473,10.1509/jmkr.40.2.146.19229,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.146.19229.json
2003,10.1509/jmkr.40.2.161.19222,10.1509/jmkr.40.2.161.19222,The Reciprocal Effects of Brand Equity and Trivial Attributes,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.161.19222.pdf,ok,200,48,48,82,10.1509/jmkr.40.2.161.19222,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.161.19222.json
2003,10.1509/jmkr.40.2.176.19228,10.1509/jmkr.40.2.176.19228,Simultaneous Signaling and Screening with Warranties,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.176.19228.pdf,ok,200,43,43,99,10.1509/jmkr.40.2.176.19228,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.176.19228.json
2003,10.1509/jmkr.40.2.193.19221,10.1509/jmkr.40.2.193.19221,The Impact of the Internet on Information Search for Automobiles,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.193.19221.pdf,ok,200,25,25,214,10.1509/jmkr.40.2.193.19221,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.193.19221.json
2003,10.1509/jmkr.40.2.210.19223,10.1509/jmkr.40.2.210.19223,Specific Investments in Marketing Relationships: Expropriation and Bonding Effects,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.210.19223.pdf,ok,200,97,97,437,10.1509/jmkr.40.2.210.19223,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.210.19223.json
2003,10.1509/jmkr.40.2.225.19227,10.1509/jmkr.40.2.225.19227,Multicriterion Clusterwise Regression for Joint Segmentation Settings: An Application to Customer Value,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.225.19227.pdf,ok,200,33,33,56,10.1509/jmkr.40.2.225.19227,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.225.19227.json
2003,10.1509/jmkr.40.2.235.19225,10.1509/jmkr.40.2.235.19225,A Comparison of Segment Retention Criteria for Finite Mixture Logit Models,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.235.19225.pdf,ok,200,46,46,180,10.1509/jmkr.40.2.235.19225,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.2.235.19225.json
2003,10.1509/jmkr.40.3.249.19241,10.1509/jmkr.40.3.249.19241,A Model of Web Site Browsing Behavior Estimated on Clickstream Data,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.249.19241.pdf,ok,200,38,38,309,10.1509/jmkr.40.3.249.19241,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.3.249.19241.json
2003,10.1509/jmkr.40.3.268.19234,10.1509/jmkr.40.3.268.19234,A Temporal Dynamic Model of Spousal Family Purchase-Decision Behavior,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.268.19234.pdf,ok,200,70,70,60,10.1509/jmkr.40.3.268.19234,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.3.268.19234.json
2003,10.1509/jmkr.40.3.282.19240,10.1509/jmkr.40.3.282.19240,Modeling Interdependent Consumer Preferences,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.282.19240.pdf,ok,200,35,35,199,10.1509/jmkr.40.3.282.19240,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.3.282.19240.json
2003,10.1509/jmkr.40.3.295.19235,10.1509/jmkr.40.3.295.19235,The Role of Firm Resources in Returns to Market Deployment,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.295.19235.pdf,ok,200,57,57,131,10.1509/jmkr.40.3.295.19235,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.3.295.19235.json
2003,10.1509/jmkr.40.3.310.19238,10.1509/jmkr.40.3.310.19238,Measuring the Hedonic and Utilitarian Dimensions of Consumer Attitude,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.3.310.19238.pdf,ok,200,50,50,1589,10.1509/jmkr.40.3.310.19238,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmkr.40.3.310.19238.json
