pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,api_key_slot,citation_substance,relation_type,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1509_jmkr.42.1.83.56959__cites__10.1509_jmkr.41.4.448.47017,ok,resp_06e7fe549cf2d9340169dc12530c508191a5f4d4eb2344f6c2,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.83.56959__cites__10.1509_jmkr.41.4.448.47017.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.83.56959__cites__10.1509_jmkr.41.4.448.47017.json,,23091,604,23695,
10.1509_jmkr.42.2.195.62282__cites__10.1509_jmkr.40.4.481.19386,ok,resp_03ef5a631aa5a8500169dc1256b7488191a3ad6d4ee1bda6f6,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.2.195.62282__cites__10.1509_jmkr.40.4.481.19386.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.2.195.62282__cites__10.1509_jmkr.40.4.481.19386.json,,23878,553,24431,
10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.42.1.4.56891,ok,resp_07f0d26991df09e20169dc125308048191a151f30585c56fb0,gpt-5.4,xhigh,high,0,substantive,challenges,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.42.1.4.56891.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.42.1.4.56891.json,,8924,613,9537,
10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109,ok,resp_095ab599fce4af770169dc1252949481918fb40c16972504f6,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.4.481.19386__cites__10.1509_jmkr.39.3.379.19109.json,,17533,651,18184,
10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869,ok,resp_0965e798a5bdfc760169dc125131c481919f5c65c2ce40b778,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.4.468.19391__cites__10.1509_jmkr.38.3.313.18869.json,,24058,631,24689,
10.1509_jmkr.41.4.479.47015__cites__10.1509_jmkr.40.3.335.19239,ok,resp_05d28f64c634eb0a0169dc125273dc819195ec01e8e6055015,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.4.479.47015__cites__10.1509_jmkr.40.3.335.19239.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.4.479.47015__cites__10.1509_jmkr.40.3.335.19239.json,,14526,626,15152,
10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939,ok,resp_0369238c3b3a26d00169dc125575ac8191b012df8592dfeb3c,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.3.282.19240__cites__10.1509_jmkr.39.1.1.18939.json,,21424,584,22008,
10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.3.363.18779,ok,resp_067eb512a1910d130169dc12538bdc819199db86ad55b36171,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.3.363.18779.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.3.363.18779.json,,16947,637,17584,
10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.37.2.139.18728,ok,resp_0aab79534b29f9fa0169dc1253dbb08191a37b467c47c75176,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.37.2.139.18728.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.37.2.139.18728.json,,23194,622,23816,
10.1509_jmkr.38.3.313.18869__cites__10.1509_jmkr.37.3.309.18778,ok,resp_0221c8e83ef158be0169dc1252f4f8819195d35cfe95d5b77b,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.38.3.313.18869__cites__10.1509_jmkr.37.3.309.18778.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.38.3.313.18869__cites__10.1509_jmkr.37.3.309.18778.json,,22374,616,22990,
10.1509_jmkr.2005.42.4.406__cites__10.1509_jmkr.2005.42.4.383,ok,resp_0946b91bcd700d1d0169dc1252b9f08191bbf5b31f7a09d721,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.2005.42.4.406__cites__10.1509_jmkr.2005.42.4.383.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.2005.42.4.406__cites__10.1509_jmkr.2005.42.4.383.json,,8050,603,8653,
10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836,ok,resp_0af98ac941bf1e8f0169dc1250f5048191818052fd879a586d,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.4.406.19394__cites__10.1509_jmkr.38.1.14.18836.json,,23710,694,24404,
10.1509_jmkr.2005.42.3.291__cites__10.1509_jmkr.40.4.468.19391,ok,resp_0835c3628b565b210169dc12536c548191a2ece49110cff568,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.2005.42.3.291__cites__10.1509_jmkr.40.4.468.19391.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.2005.42.3.291__cites__10.1509_jmkr.40.4.468.19391.json,,19914,644,20558,
10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.40.2.146.19229,ok,resp_0ac5bb880a1ca03f0169dc1255e96c8191901b803d59300019,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.40.2.146.19229.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.237.35990__cites__10.1509_jmkr.40.2.146.19229.json,,34451,555,35006,
10.1509_jmkr.42.1.15.56888__cites__10.1509_jmkr.40.4.375.19385,ok,resp_0af6ef1514cdf2fd0169dc1253f1fc8191ac0f9f39675d275b,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.15.56888__cites__10.1509_jmkr.40.4.375.19385.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.15.56888__cites__10.1509_jmkr.40.4.375.19385.json,,14181,631,14812,
10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.39.3.304.19106,ok,resp_0c4dc9e1912e44480169dc1254d90081919f8630c127c05014,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.39.3.304.19106.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.39.3.304.19106.json,,16978,607,17585,
10.1509_jmkr.41.3.281.35986__cites__10.1509_jmkr.39.2.155.19084,ok,resp_015b82a9d94be0250169dc12540b188191aee2ac96534dc293,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.281.35986__cites__10.1509_jmkr.39.2.155.19084.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.281.35986__cites__10.1509_jmkr.39.2.155.19084.json,,19944,434,20378,
10.1509_jmkr.40.2.115.19230__cites__10.1509_jmkr.39.2.228.19086,ok,resp_080b3a31d06a426c0169dc1254afc48191aff19faf67401270,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.2.115.19230__cites__10.1509_jmkr.39.2.228.19086.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.2.115.19230__cites__10.1509_jmkr.39.2.228.19086.json,,26448,601,27049,
10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.41.4.467.47005,ok,resp_0a8ecc9d08c9c8dd0169dc1252ffd4819192cffe19484adf37,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.41.4.467.47005.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.22.56887__cites__10.1509_jmkr.41.4.467.47005.json,,8986,631,9617,
10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.42.1.4.56891,ok,resp_086269d0470299680169dc125382dc8191bbe461d98bd2ea09,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.42.1.4.56891.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.42.1.4.56891.json,,23738,663,24401,
10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.3.326.18864,ok,resp_0a9d821d87dc72ca0169dc1255db388191a7fb27662bfb720a,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.3.326.18864.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.3.326.18864.json,,17213,596,17809,
10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782,ok,resp_0b6ace058f4b64650169dc1250fbb08191a3af89dccb11b323,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.4.389.19392__cites__10.1509_jmkr.37.3.383.18782.json,,25811,686,26497,
10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.40.4.375.19385,ok,resp_062f6e7265a3a9d20169dc125590088191ae330f50c874d73c,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.40.4.375.19385.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.40.4.375.19385.json,,16954,610,17564,
10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.40.4.454.19383,ok,resp_0813a4c87faff4f30169dc125408688191ae69bc145b47f6e8,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.40.4.454.19383.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.2005.42.4.443__cites__10.1509_jmkr.40.4.454.19383.json,,23791,663,24454,
10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105,ok,resp_07a2149a8a708de20169dc1251960881918806232370f2132e,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.3.268.19234__cites__10.1509_jmkr.39.3.336.19105.json,,21750,717,22467,
10.1509_jmkr.41.3.351.35988__cites__10.1509_jmkr.39.4.479.19124,ok,resp_0d48cef3d660a2220169dc1252d2fc819182b0ed24866b468a,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.351.35988__cites__10.1509_jmkr.39.4.479.19124.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.351.35988__cites__10.1509_jmkr.39.4.479.19124.json,,24060,691,24751,
10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910,ok,resp_0c74d136d724addb0169dc125188608191b08b13a0c7ee4c12,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.3.310.19238__cites__10.1509_jmkr.38.4.415.18910.json,,20463,447,20910,
10.1509_jmkr.42.1.1.56893__cites__10.1509_jmkr.42.1.83.56959,ok,resp_0445ccc13443994e0169dc1251d464819186fb5611d9fe05cd,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.1.56893__cites__10.1509_jmkr.42.1.83.56959.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.1.56893__cites__10.1509_jmkr.42.1.83.56959.json,,5636,709,6345,
10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.4.415.18910,ok,resp_01961fd77b632ac60169dc12553ad4819185a0ca118a8f5da7,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.4.415.18910.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.2.183.62289__cites__10.1509_jmkr.38.4.415.18910.json,,17352,652,18004,
10.1509_jmkr.41.3.339.35992__cites__10.1509_jmkr.39.4.421.19114,ok,resp_0763fff1189fedd20169dc12530520819186d44ebc04f123b9,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.339.35992__cites__10.1509_jmkr.39.4.421.19114.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.339.35992__cites__10.1509_jmkr.39.4.421.19114.json,,20768,666,21434,
10.1509_jmkr.39.4.479.19124__cites__10.1509_jmkr.39.1.87.18936,ok,resp_0ad5fa7d1008fe5f0169dc1250cb1c819199b9181d88c948a1,gpt-5.4,xhigh,high,1,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.39.4.479.19124__cites__10.1509_jmkr.39.1.87.18936.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.39.4.479.19124__cites__10.1509_jmkr.39.1.87.18936.json,,15791,705,16496,
10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793,ok,resp_0bb676f6b142142f0169dc1251d9688191a77752d570d601e9,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.1.101.25090__cites__10.1509_jmkr.37.4.463.18793.json,,23250,728,23978,
10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.1.32.18716,ok,resp_022ec165d9a72e880169dc1256175c81919dce266b4955ee06,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.1.32.18716.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.37.1.32.18716.json,,16954,656,17610,
10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717,ok,resp_0029e725a2987faf0169dc125693c4819198af67031f5fddb7,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.2.166.28669__cites__10.1509_jmkr.37.1.113.18717.json,,32084,602,32686,
10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.38.1.110.18830,ok,resp_0c6fd421c3a6c75d0169dc1255f85c8191b02ca3139d9a6e67,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.38.1.110.18830.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.42.1.4.56891__cites__10.1509_jmkr.38.1.110.18830.json,,16991,643,17634,
10.1509_jmkr.40.1.26.19131__cites__10.1509_jmkr.37.1.60.18718,ok,resp_037ee0454998fe6d0169dc12526004819188a074ed95e67016,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.40.1.26.19131__cites__10.1509_jmkr.37.1.60.18718.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.40.1.26.19131__cites__10.1509_jmkr.37.1.60.18718.json,,21520,737,22257,
10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.38.3.281.18863,ok,resp_047ce16cb57b9cdc0169dc1252fcbc8191bed473c4aa4c0f3c,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.38.3.281.18863.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.41.3.324.35987__cites__10.1509_jmkr.38.3.281.18863.json,,23320,728,24048,
